,index,Mon,date,year,r1
4843,6208,1,24,2019,12
4844,2734,1,25,2019,65
4845,6207,1,25,2019,65
4846,2733,1,26,2019,1
4847,6206,1,26,2019,1
4848,2732,1,27,2019,66
4849,6205,1,27,2019,66
4850,2731,1,28,2019,22
4851,6204,1,28,2019,22
4852,2730,1,29,2019,63
4853,6203,1,29,2019,63
4854,2729,1,30,2019,41
4855,6202,1,30,2019,41
4856,2728,1,31,2019,40
4857,6201,1,31,2019,40
4858,2727,2,1,2019,12
4859,6200,2,1,2019,12
4860,2726,2,2,2019,23
4861,6199,2,2,2019,23
4862,2725,2,3,2019,58
4863,6198,2,3,2019,58
4864,2724,2,4,2019,81
4865,6197,2,4,2019,81
4866,2723,2,5,2019,75
4867,6196,2,5,2019,75
4868,2722,2,6,2019,35
4869,6195,2,6,2019,35
4870,2721,2,7,2019,88
4871,6194,2,7,2019,88
4872,2720,2,8,2019,31
4873,6193,2,8,2019,31
4874,2719,2,9,2019,82
4875,6192,2,9,2019,82
4876,2718,2,10,2019,1
4877,6191,2,10,2019,1
4878,2717,2,11,2019,30
4879,6190,2,11,2019,30
4880,2716,2,12,2019,28
4881,6189,2,12,2019,28
4882,2715,2,13,2019,45
4883,6188,2,13,2019,45
4884,2714,2,14,2019,81
4885,6187,2,14,2019,81
4886,2713,2,15,2019,73
4887,6186,2,15,2019,73
4888,2712,2,16,2019,81
4889,6185,2,16,2019,81
4890,2711,2,17,2019,8
4891,6184,2,17,2019,8
4892,2710,2,18,2019,2
4893,6183,2,18,2019,2
4894,2709,2,19,2019,52
4895,6182,2,19,2019,52
4896,2708,2,20,2019,20
4897,6181,2,20,2019,20
4898,2707,2,21,2019,8
4899,6180,2,21,2019,8
4900,2706,2,22,2019,85
4901,6179,2,22,2019,85
4902,2705,2,23,2019,3
4903,6178,2,23,2019,3
4904,2704,2,24,2019,96
4905,6177,2,24,2019,96
4906,2703,2,25,2019,99
4907,6176,2,25,2019,99
4908,2702,2,26,2019,15
4909,6175,2,26,2019,15
4910,2701,2,27,2019,34
4911,6174,2,27,2019,34
4912,2700,2,28,2019,78
4913,6173,2,28,2019,78
4914,2699,3,1,2019,91
4915,6172,3,1,2019,91
4916,2698,3,2,2019,67
4917,6171,3,2,2019,67
4918,2697,3,3,2019,24
4919,6170,3,3,2019,24
4920,2696,3,4,2019,27
4921,6169,3,4,2019,27
4922,2695,3,5,2019,69
4923,6168,3,5,2019,69
4924,2694,3,6,2019,78
4925,6167,3,6,2019,78
4926,2693,3,7,2019,33
4927,6166,3,7,2019,33
4928,2692,3,8,2019,25
4929,6165,3,8,2019,25
4930,2691,3,9,2019,27
4931,6164,3,9,2019,27
4932,2690,3,10,2019,77
4933,6163,3,10,2019,77
4934,2689,3,11,2019,9
4935,6162,3,11,2019,9
4936,2688,3,12,2019,79
4937,6161,3,12,2019,79
4938,2687,3,13,2019,21
4939,6160,3,13,2019,21
4940,2686,3,14,2019,87
4941,6159,3,14,2019,87
4942,2685,3,15,2019,74
4943,6158,3,15,2019,74
4944,2684,3,16,2019,16
4945,6157,3,16,2019,16
4946,2683,3,17,2019,93
4947,6156,3,17,2019,93
4948,2682,3,18,2019,39
4949,6155,3,18,2019,39
4950,2681,3,19,2019,9
4951,6154,3,19,2019,9
4952,2680,3,20,2019,55
4953,6153,3,20,2019,55
4954,2679,3,21,2019,1
4955,6152,3,21,2019,1
4956,2678,3,22,2019,1
4957,6151,3,22,2019,1
4958,2677,3,23,2019,55
4959,6150,3,23,2019,55
4960,2676,3,24,2019,0
4961,6149,3,24,2019,0
4962,2675,3,25,2019,75
4963,6148,3,25,2019,75
4964,2674,3,26,2019,45
4965,6147,3,26,2019,45
4966,2673,3,27,2019,30
4967,6146,3,27,2019,30
4968,2672,3,28,2019,95
4969,6145,3,28,2019,95
4970,2671,3,29,2019,59
4971,6144,3,29,2019,59
4972,2670,3,30,2019,76
4973,6143,3,30,2019,76
4974,2669,3,31,2019,19
4975,6142,3,31,2019,19
4976,2668,4,1,2019,72
4977,6141,4,1,2019,72
4978,2667,4,2,2019,20
4979,6140,4,2,2019,20
4980,2666,4,3,2019,89
4981,6139,4,3,2019,89
4982,2665,4,4,2019,41
4983,6138,4,4,2019,41
4984,2664,4,5,2019,92
4985,6137,4,5,2019,92
4986,2663,4,6,2019,87
4987,6136,4,6,2019,87
4988,2662,4,7,2019,74
4989,6135,4,7,2019,74
4990,2661,4,8,2019,89
4991,6134,4,8,2019,89
4992,2660,4,9,2019,37
4993,6133,4,9,2019,37
4994,2659,4,10,2019,42
4995,6132,4,10,2019,42
4996,2658,4,11,2019,31
4997,6131,4,11,2019,31
4998,2657,4,12,2019,7
4999,6130,4,12,2019,7
5000,2656,4,13,2019,67
5001,6129,4,13,2019,67
5002,2655,4,14,2019,38
5003,6128,4,14,2019,38
5004,2654,4,15,2019,81
5005,6127,4,15,2019,81
5006,2653,4,16,2019,17
5007,6126,4,16,2019,17
5008,2652,4,17,2019,31
5009,6125,4,17,2019,31
5010,2651,4,18,2019,69
5011,6124,4,18,2019,69
5012,2650,4,19,2019,43
5013,6123,4,19,2019,43
5014,2649,4,20,2019,48
5015,6122,4,20,2019,48
5016,2648,4,21,2019,14
5017,6121,4,21,2019,14
5018,2647,4,22,2019,11
5019,6120,4,22,2019,11
5020,2646,4,23,2019,28
5021,6119,4,23,2019,28
5022,2645,4,24,2019,82
5023,6118,4,24,2019,82
5024,2644,4,25,2019,45
5025,6117,4,25,2019,45
5026,2643,4,26,2019,61
5027,6116,4,26,2019,61
5028,2642,4,27,2019,68
5029,6115,4,27,2019,68
5030,2641,4,28,2019,64
5031,6114,4,28,2019,64
5032,2640,4,29,2019,74
5033,6113,4,29,2019,74
5034,2639,4,30,2019,5
5035,6112,4,30,2019,5
5036,2638,5,1,2019,68
5037,6111,5,1,2019,68
5038,2637,5,2,2019,4
5039,6110,5,2,2019,4
5040,2636,5,3,2019,56
5041,6109,5,3,2019,56
5042,2635,5,4,2019,92
5043,6108,5,4,2019,92
5044,2634,5,5,2019,99
5045,6107,5,5,2019,99
5046,2633,5,6,2019,41
5047,6106,5,6,2019,41
5048,2632,5,7,2019,42
5049,6105,5,7,2019,42
5050,2631,5,8,2019,77
5051,6104,5,8,2019,77
5052,2630,5,9,2019,44
5053,6103,5,9,2019,44
5054,2629,5,10,2019,17
5055,6102,5,10,2019,17
5056,2628,5,11,2019,39
5057,6101,5,11,2019,39
5058,2627,5,12,2019,12
5059,6100,5,12,2019,12
5060,2626,5,13,2019,9
5061,6099,5,13,2019,9
5062,2625,5,14,2019,85
5063,6098,5,14,2019,85
5064,2624,5,15,2019,11
5065,6097,5,15,2019,11
5066,2623,5,16,2019,92
5067,6096,5,16,2019,92
5068,2622,5,17,2019,79
5069,6095,5,17,2019,79
5070,2621,5,18,2019,82
5071,6094,5,18,2019,82
5072,2620,5,19,2019,47
5073,6093,5,19,2019,47
5074,2619,5,20,2019,37
5075,6092,5,20,2019,37
5076,2618,5,21,2019,77
5077,6091,5,21,2019,77
5078,2617,5,22,2019,70
5079,6090,5,22,2019,70
5080,2616,5,23,2019,32
5081,6089,5,23,2019,32
5082,2615,5,24,2019,18
5083,6088,5,24,2019,18
5084,2614,5,25,2019,13
5085,6087,5,25,2019,13
5086,2613,5,26,2019,25
5087,6086,5,26,2019,25
5088,2612,5,27,2019,20
5089,6085,5,27,2019,20
5090,2611,5,28,2019,88
5091,6084,5,28,2019,88
5092,2610,5,29,2019,69
5093,6083,5,29,2019,69
5094,2609,5,30,2019,49
5095,6082,5,30,2019,49
5096,2608,5,31,2019,13
5097,6081,5,31,2019,13
5098,2607,6,1,2019,3
5099,6080,6,1,2019,3
5100,2606,6,2,2019,45
5101,6079,6,2,2019,45
5102,2605,6,3,2019,45
5103,6078,6,3,2019,45
5104,2604,6,4,2019,96
5105,6077,6,4,2019,96
5106,2603,6,5,2019,81
5107,6076,6,5,2019,81
5108,2602,6,6,2019,47
5109,6075,6,6,2019,47
5110,2601,6,7,2019,49
5111,6074,6,7,2019,49
5112,2600,6,8,2019,92
5113,6073,6,8,2019,92
5114,2599,6,9,2019,19
5115,6072,6,9,2019,19
5116,2598,6,10,2019,39
5117,6071,6,10,2019,39
5118,2597,6,11,2019,90
5119,6070,6,11,2019,90
5120,2596,6,12,2019,29
5121,6069,6,12,2019,29
5122,2595,6,13,2019,52
5123,6068,6,13,2019,52
5124,2594,6,14,2019,43
5125,6067,6,14,2019,43
5126,2593,6,15,2019,88
5127,6066,6,15,2019,88
5128,2592,6,16,2019,92
5129,6065,6,16,2019,92
5130,2591,6,17,2019,2
5131,6064,6,17,2019,2
5132,2590,6,18,2019,73
5133,6063,6,18,2019,73
5134,2589,6,19,2019,28
5135,6062,6,19,2019,28
5136,2588,6,20,2019,99
5137,6061,6,20,2019,99
5138,2587,6,21,2019,72
5139,6060,6,21,2019,72
5140,2586,6,22,2019,81
5141,6059,6,22,2019,81
5142,2585,6,23,2019,54
5143,6058,6,23,2019,54
5144,2584,6,24,2019,71
5145,6057,6,24,2019,71
5146,2583,6,25,2019,27
5147,6056,6,25,2019,27
5148,2582,6,26,2019,51
5149,6055,6,26,2019,51
5150,2581,6,27,2019,62
5151,6054,6,27,2019,62
5152,2580,6,28,2019,55
5153,6053,6,28,2019,55
5154,2579,6,29,2019,92
5155,6052,6,29,2019,92
5156,2578,6,30,2019,21
5157,6051,6,30,2019,21
5158,2577,7,1,2019,28
5159,6050,7,1,2019,28
5160,2576,7,2,2019,7
5161,6049,7,2,2019,7
5162,2575,7,3,2019,7
5163,6048,7,3,2019,7
5164,2574,7,4,2019,17
5165,6047,7,4,2019,17
5166,2573,7,5,2019,88
5167,6046,7,5,2019,88
5168,2572,7,6,2019,35
5169,6045,7,6,2019,35
5170,2571,7,7,2019,80
5171,6044,7,7,2019,80
5172,2570,7,8,2019,19
5173,6043,7,8,2019,19
5174,2569,7,9,2019,51
5175,6042,7,9,2019,51
5176,2568,7,10,2019,22
5177,6041,7,10,2019,22
5178,2567,7,11,2019,13
5179,6040,7,11,2019,13
5180,2566,7,12,2019,59
5181,6039,7,12,2019,59
5182,2565,7,13,2019,3
5183,6038,7,13,2019,3
5184,2564,7,14,2019,31
5185,6037,7,14,2019,31
5186,2563,7,15,2019,56
5187,6036,7,15,2019,56
5188,2562,7,16,2019,93
5189,6035,7,16,2019,93
5190,2561,7,17,2019,89
5191,6034,7,17,2019,89
5192,2560,7,18,2019,92
5193,6033,7,18,2019,92
5194,2559,7,19,2019,31
5195,6032,7,19,2019,31
5196,2558,7,20,2019,88
5197,6031,7,20,2019,88
5198,2557,7,21,2019,24
5199,6030,7,21,2019,24
5200,2556,7,22,2019,46
5201,6029,7,22,2019,46
5202,2555,7,23,2019,32
5203,6028,7,23,2019,32
5204,2554,7,24,2019,82
5205,6027,7,24,2019,82
5206,2553,7,25,2019,63
5207,6026,7,25,2019,63
5208,2552,7,26,2019,54
5209,6025,7,26,2019,54
5210,2551,7,27,2019,72
5211,6024,7,27,2019,72
5212,2550,7,28,2019,28
5213,6023,7,28,2019,28
5214,2549,7,29,2019,1
5215,6022,7,29,2019,1
5216,2548,7,30,2019,23
5217,6021,7,30,2019,23
5218,2547,7,31,2019,67
5219,6020,7,31,2019,67
5220,2546,8,1,2019,76
5221,6019,8,1,2019,76
5222,2545,8,2,2019,74
5223,6018,8,2,2019,74
5224,2544,8,3,2019,20
5225,6017,8,3,2019,20
5226,2543,8,4,2019,39
5227,6016,8,4,2019,39
5228,2542,8,5,2019,37
5229,6015,8,5,2019,37
5230,2541,8,6,2019,29
5231,6014,8,6,2019,29
5232,2540,8,7,2019,45
5233,6013,8,7,2019,45
5234,2539,8,8,2019,63
5235,6012,8,8,2019,63
5236,2538,8,9,2019,69
5237,6011,8,9,2019,69
5238,2537,8,10,2019,89
5239,6010,8,10,2019,89
5240,2536,8,11,2019,50
5241,6009,8,11,2019,50
5242,2535,8,12,2019,35
5243,6008,8,12,2019,35
5244,2534,8,13,2019,26
5245,6007,8,13,2019,26
5246,2533,8,14,2019,63
5247,6006,8,14,2019,63
5248,2532,8,15,2019,21
5249,6005,8,15,2019,21
5250,2531,8,16,2019,67
5251,6004,8,16,2019,67
5252,2530,8,17,2019,73
5253,6003,8,17,2019,73
5254,2529,8,18,2019,34
5255,6002,8,18,2019,34
5256,2528,8,19,2019,78
5257,6001,8,19,2019,78
5258,2527,8,20,2019,13
5259,6000,8,20,2019,13
5260,2526,8,21,2019,20
5261,5999,8,21,2019,20
5262,2525,8,22,2019,50
5263,5998,8,22,2019,50
5264,2524,8,23,2019,68
5265,5997,8,23,2019,68
5266,2523,8,24,2019,85
5267,5996,8,24,2019,85
5268,2522,8,25,2019,8
5269,5995,8,25,2019,8
5270,2521,8,26,2019,92
5271,5994,8,26,2019,92
5272,2520,8,27,2019,37
5273,5993,8,27,2019,37
5274,2519,8,28,2019,85
5275,5992,8,28,2019,85
5276,2518,8,29,2019,16
5277,5991,8,29,2019,16
5278,2517,8,30,2019,53
5279,5990,8,30,2019,53
5280,2516,8,31,2019,98
5281,5989,8,31,2019,98
5282,2515,9,1,2019,11
5283,5988,9,1,2019,11
5284,2514,9,2,2019,70
5285,5987,9,2,2019,70
5286,2513,9,3,2019,49
5287,5986,9,3,2019,49
5288,2512,9,4,2019,61
5289,5985,9,4,2019,61
5290,2511,9,5,2019,44
5291,5984,9,5,2019,44
5292,2510,9,6,2019,30
5293,5983,9,6,2019,30
5294,2509,9,7,2019,78
5295,5982,9,7,2019,78
5296,2508,9,8,2019,9
5297,5981,9,8,2019,9
5298,2507,9,9,2019,93
5299,5980,9,9,2019,93
5300,2506,9,10,2019,39
5301,5979,9,10,2019,39
5302,2505,9,11,2019,82
5303,5978,9,11,2019,82
5304,2504,9,12,2019,98
5305,5977,9,12,2019,98
5306,2503,9,13,2019,69
5307,5976,9,13,2019,69
5308,2502,9,14,2019,18
5309,5975,9,14,2019,18
5310,2501,9,15,2019,35
5311,5974,9,15,2019,35
5312,2500,9,16,2019,26
5313,5973,9,16,2019,26
5314,2499,9,17,2019,38
5315,5972,9,17,2019,38
5316,2498,9,18,2019,68
5317,5971,9,18,2019,68
5318,2497,9,19,2019,61
5319,5970,9,19,2019,61
5320,2496,9,20,2019,49
5321,5969,9,20,2019,49
5322,2495,9,21,2019,4
5323,5968,9,21,2019,4
5324,2494,9,22,2019,80
5325,5967,9,22,2019,80
5326,2493,9,23,2019,59
5327,5966,9,23,2019,59
5328,2492,9,24,2019,7
5329,5965,9,24,2019,7
5330,2491,9,25,2019,1
5331,5964,9,25,2019,1
5332,2490,9,26,2019,34
5333,5963,9,26,2019,34
5334,2489,9,27,2019,53
5335,5962,9,27,2019,53
5336,2488,9,28,2019,83
5337,5961,9,28,2019,83
5338,2487,9,29,2019,89
5339,5960,9,29,2019,89
5340,2486,9,30,2019,12
5341,5959,9,30,2019,12
5342,2485,10,1,2019,22
5343,5958,10,1,2019,22
5344,2484,10,2,2019,97
5345,5957,10,2,2019,97
5346,2483,10,3,2019,14
5347,5956,10,3,2019,14
5348,2482,10,4,2019,48
5349,5955,10,4,2019,48
5350,2481,10,5,2019,70
5351,5954,10,5,2019,70
5352,2480,10,6,2019,36
5353,5953,10,6,2019,36
5354,2479,10,7,2019,5
5355,5952,10,7,2019,5
5356,2478,10,8,2019,87
5357,5951,10,8,2019,87
5358,2477,10,9,2019,9
5359,5950,10,9,2019,9
5360,2476,10,10,2019,74
5361,5949,10,10,2019,74
5362,2475,10,11,2019,51
5363,5948,10,11,2019,51
5364,2474,10,12,2019,67
5365,5947,10,12,2019,67
5366,2473,10,13,2019,99
5367,5946,10,13,2019,99
5368,2472,10,14,2019,22
5369,5945,10,14,2019,22
5370,2471,10,15,2019,96
5371,5944,10,15,2019,96
5372,2470,10,16,2019,6
5373,5943,10,16,2019,6
5374,2469,10,17,2019,49
5375,5942,10,17,2019,49
5376,2468,10,18,2019,71
5377,5941,10,18,2019,71
5378,2467,10,19,2019,9
5379,5940,10,19,2019,9
5380,2466,10,20,2019,61
5381,5939,10,20,2019,61
5382,2465,10,21,2019,37
5383,5938,10,21,2019,37
5384,2464,10,22,2019,35
5385,5937,10,22,2019,35
5386,2463,10,23,2019,95
5387,5936,10,23,2019,95
5388,2462,10,24,2019,93
5389,5935,10,24,2019,93
5390,2461,10,25,2019,11
5391,5934,10,25,2019,11
5392,2460,10,26,2019,12
5393,5933,10,26,2019,12
5394,2459,10,27,2019,26
5395,5932,10,27,2019,26
5396,2458,10,28,2019,28
5397,5931,10,28,2019,28
5398,2457,10,29,2019,59
5399,5930,10,29,2019,59
5400,2456,10,30,2019,0
5401,5929,10,30,2019,0
5402,2455,10,31,2019,38
5403,5928,10,31,2019,38
5404,2454,11,1,2019,0
5405,5927,11,1,2019,0
5406,2453,11,2,2019,81
5407,5926,11,2,2019,81
5408,2452,11,3,2019,12
5409,5925,11,3,2019,12
5410,2451,11,4,2019,20
5411,5924,11,4,2019,20
5412,2450,11,5,2019,46
5413,5923,11,5,2019,46
5414,2449,11,6,2019,84
5415,5922,11,6,2019,84
5416,2448,11,7,2019,98
5417,5921,11,7,2019,98
5418,2447,11,8,2019,54
5419,5920,11,8,2019,54
5420,2446,11,9,2019,49
5421,5919,11,9,2019,49
5422,2445,11,10,2019,45
5423,5918,11,10,2019,45
5424,2444,11,11,2019,30
5425,5917,11,11,2019,30
5426,2443,11,12,2019,83
5427,5916,11,12,2019,83
5428,2442,11,13,2019,43
5429,5915,11,13,2019,43
5430,2441,11,14,2019,11
5431,5914,11,14,2019,11
5432,2440,11,15,2019,11
5433,5913,11,15,2019,11
5434,2439,11,16,2019,18
5435,5912,11,16,2019,18
5436,2438,11,17,2019,97
5437,5911,11,17,2019,97
5438,2437,11,18,2019,21
5439,5910,11,18,2019,21
5440,2436,11,19,2019,20
5441,5909,11,19,2019,20
5442,2435,11,20,2019,26
5443,5908,11,20,2019,26
5444,2434,11,21,2019,45
5445,5907,11,21,2019,45
5446,2433,11,22,2019,50
5447,5906,11,22,2019,50
5448,2432,11,23,2019,0
5449,5905,11,23,2019,0
5450,2431,11,24,2019,89
5451,5904,11,24,2019,89
5452,2430,11,25,2019,7
5453,5903,11,25,2019,7
5454,2429,11,26,2019,27
5455,5902,11,26,2019,27
5456,2428,11,27,2019,20
5457,5901,11,27,2019,20
5458,2427,11,28,2019,40
5459,5900,11,28,2019,40
5460,2426,11,29,2019,20
5461,5899,11,29,2019,20
5462,2425,11,30,2019,43
5463,5898,11,30,2019,43
5464,2424,12,1,2019,50
5465,5897,12,1,2019,50
5466,2423,12,2,2019,96
5467,5896,12,2,2019,96
5468,2422,12,3,2019,1
5469,5895,12,3,2019,1
5470,2421,12,4,2019,9
5471,5894,12,4,2019,9
5472,2420,12,5,2019,34
5473,5893,12,5,2019,34
5474,2419,12,6,2019,49
5475,5892,12,6,2019,49
5476,2418,12,7,2019,10
5477,5891,12,7,2019,10
5478,2417,12,8,2019,75
5479,5890,12,8,2019,75
5480,2416,12,9,2019,30
5481,5889,12,9,2019,30
5482,2415,12,14,2019,85
5483,5888,12,14,2019,85
5484,2414,12,15,2019,37
5485,5887,12,15,2019,37
5486,2413,12,16,2019,4
5487,5886,12,16,2019,4
5488,2412,12,17,2019,19
5489,5885,12,17,2019,19
5490,2411,12,18,2019,87
5491,5884,12,18,2019,87
5492,2410,12,19,2019,4
5493,5883,12,19,2019,4
5494,2409,12,20,2019,82
5495,5882,12,20,2019,82
5496,2408,12,21,2019,25
5497,5881,12,21,2019,25
5498,2407,12,22,2019,61
5499,5880,12,22,2019,61
5500,2406,12,23,2019,79
5501,5879,12,23,2019,79
5502,2405,12,24,2019,39
5503,5878,12,24,2019,39
5504,2404,12,25,2019,56
5505,5877,12,25,2019,56
5506,2403,12,26,2019,10
5507,5876,12,26,2019,10
5508,2402,12,27,2019,97
5509,5875,12,27,2019,97
5510,2401,12,28,2019,34
5511,5874,12,28,2019,34
5512,2400,12,29,2019,66
5513,5873,12,29,2019,66
5514,2399,12,30,2019,43
5515,5872,12,30,2019,43
5516,2398,12,31,2019,73
5517,5871,12,31,2019,73
5518,3107,1,1,2020,21
5519,6580,1,1,2020,21
5520,3106,1,2,2020,95
5521,6579,1,2,2020,95
5522,3105,1,3,2020,90
5523,6578,1,3,2020,90
5524,3104,1,4,2020,22
5525,6577,1,4,2020,22
5526,3103,1,5,2020,53
5527,6576,1,5,2020,53
5528,3102,1,6,2020,30
5529,6575,1,6,2020,30
5530,3101,1,7,2020,70
5531,6574,1,7,2020,70
5532,3100,1,8,2020,18
5533,6573,1,8,2020,18
5534,3099,1,9,2020,76
5535,6572,1,9,2020,76
5536,3098,1,10,2020,32
5537,6571,1,10,2020,32
5538,3097,1,11,2020,35
5539,6570,1,11,2020,35
5540,3096,1,12,2020,35
5541,6569,1,12,2020,35
5542,3095,1,13,2020,15
5543,6568,1,13,2020,15
5544,3094,1,14,2020,15
5545,6567,1,14,2020,15
5546,3093,1,15,2020,10
5547,6566,1,15,2020,10
5548,3092,1,16,2020,18
5549,6565,1,16,2020,18
5550,3091,1,17,2020,7
5551,6564,1,17,2020,7
5552,3090,1,18,2020,33
5553,6563,1,18,2020,33
5554,3089,1,19,2020,43
5555,6562,1,19,2020,43
5556,3088,1,20,2020,34
5557,6561,1,20,2020,34
5558,3087,1,21,2020,70
5559,6560,1,21,2020,70
5560,3086,1,22,2020,0
5561,6559,1,22,2020,0
5562,3085,1,23,2020,5
5563,6558,1,23,2020,5
5564,3084,1,24,2020,76
5565,6557,1,24,2020,76
5566,3083,1,25,2020,30
5567,6556,1,25,2020,30
5568,3082,1,26,2020,73
5569,6555,1,26,2020,73
5570,3081,1,27,2020,28
5571,6554,1,27,2020,28
5572,3080,1,28,2020,6
5573,6553,1,28,2020,6
5574,3079,1,29,2020,93
5575,6552,1,29,2020,93
5576,3078,1,30,2020,10
5577,6551,1,30,2020,10
5578,3077,1,31,2020,95
5579,6550,1,31,2020,95
5580,3076,2,1,2020,79
5581,6549,2,1,2020,79
5582,3075,2,2,2020,28
5583,6548,2,2,2020,28
5584,3074,2,3,2020,29
5585,6547,2,3,2020,29
5586,3073,2,4,2020,27
5587,6546,2,4,2020,27
5588,3072,2,5,2020,46
5589,6545,2,5,2020,46
5590,3071,2,6,2020,54
5591,6544,2,6,2020,54
5592,3070,2,7,2020,79
5593,6543,2,7,2020,79
5594,3069,2,8,2020,39
5595,6542,2,8,2020,39
5596,3068,2,9,2020,52
5597,6541,2,9,2020,52
5598,3067,2,10,2020,55
5599,6540,2,10,2020,55
5600,3066,2,11,2020,68
5601,6539,2,11,2020,68
5602,3065,2,12,2020,99
5603,6538,2,12,2020,99
5604,3064,2,13,2020,2
5605,6537,2,13,2020,2
5606,3063,2,14,2020,93
5607,6536,2,14,2020,93
5608,3062,2,15,2020,99
5609,6535,2,15,2020,99
5610,3061,2,16,2020,54
5611,6534,2,16,2020,54
5612,3060,2,17,2020,97
5613,6533,2,17,2020,97
5614,3059,2,18,2020,85
5615,6532,2,18,2020,85
5616,3058,2,19,2020,55
5617,6531,2,19,2020,55
5618,3057,2,20,2020,51
5619,6530,2,20,2020,51
5620,3056,2,21,2020,72
5621,6529,2,21,2020,72
5622,3055,2,22,2020,67
5623,6528,2,22,2020,67
5624,3054,2,23,2020,83
5625,6527,2,23,2020,83
5626,3053,2,24,2020,18
5627,6526,2,24,2020,18
5628,3052,2,25,2020,1
5629,6525,2,25,2020,1
5630,3051,2,26,2020,74
5631,6524,2,26,2020,74
5632,3050,2,27,2020,35
5633,6523,2,27,2020,35
5634,3049,2,28,2020,45
5635,6522,2,28,2020,45
5636,3048,2,29,2020,18
5637,6521,2,29,2020,18
5638,3047,3,1,2020,28
5639,6520,3,1,2020,28
5640,3046,3,2,2020,27
5641,6519,3,2,2020,27
5642,3045,3,3,2020,73
5643,6518,3,3,2020,73
5644,3044,3,4,2020,11
5645,6517,3,4,2020,11
5646,3043,3,5,2020,27
5647,6516,3,5,2020,27
5648,3042,3,6,2020,5
5649,6515,3,6,2020,5
5650,3041,3,7,2020,73
5651,6514,3,7,2020,73
5652,3040,3,8,2020,75
5653,6513,3,8,2020,75
5654,3039,3,9,2020,76
5655,6512,3,9,2020,76
5656,3038,3,10,2020,16
5657,6511,3,10,2020,16
5658,3037,3,11,2020,29
5659,6510,3,11,2020,29
5660,3036,3,12,2020,45
5661,6509,3,12,2020,45
5662,3035,3,13,2020,50
5663,6508,3,13,2020,50
5664,3034,3,14,2020,28
5665,6507,3,14,2020,28
5666,3033,3,15,2020,18
5667,6506,3,15,2020,18
5668,3032,3,16,2020,57
5669,6505,3,16,2020,57
5670,3031,3,17,2020,31
5671,6504,3,17,2020,31
5672,3030,3,18,2020,15
5673,6503,3,18,2020,15
5674,3029,3,19,2020,44
5675,6502,3,19,2020,44
5676,3028,3,20,2020,78
5677,6501,3,20,2020,78
5678,3027,3,21,2020,72
5679,6500,3,21,2020,72
5680,3026,3,22,2020,15
5681,6499,3,22,2020,15
5682,3025,3,23,2020,11
5683,6498,3,23,2020,11
5684,3024,3,24,2020,34
5685,6497,3,24,2020,34
5686,3023,3,25,2020,42
5687,6496,3,25,2020,42
5688,3022,3,26,2020,60
5689,6495,3,26,2020,60
5690,3021,3,27,2020,67
5691,6494,3,27,2020,67
5692,3020,3,28,2020,44
5693,6493,3,28,2020,44
5694,3019,3,29,2020,34
5695,6492,3,29,2020,34
5696,3018,3,30,2020,45
5697,6491,3,30,2020,45
5698,3017,3,31,2020,57
5699,6490,3,31,2020,57
5700,3016,4,1,2020,27
5701,6489,4,1,2020,27
5702,3015,4,2,2020,13
5703,6488,4,2,2020,13
5704,3014,4,3,2020,74
5705,6487,4,3,2020,74
5706,3013,4,4,2020,26
5707,6486,4,4,2020,26
5708,3012,4,5,2020,64
5709,6485,4,5,2020,64
5710,3011,4,6,2020,52
5711,6484,4,6,2020,52
5712,3010,4,7,2020,14
5713,6483,4,7,2020,14
5714,3009,4,8,2020,17
5715,6482,4,8,2020,17
5716,3008,4,9,2020,86
5717,6481,4,9,2020,86
5718,3007,4,10,2020,29
5719,6480,4,10,2020,29
5720,3006,4,11,2020,12
5721,6479,4,11,2020,12
5722,3005,4,12,2020,1
5723,6478,4,12,2020,1
5724,3004,4,13,2020,91
5725,6477,4,13,2020,91
5726,3003,4,14,2020,99
5727,6476,4,14,2020,99
5728,3002,4,15,2020,16
5729,6475,4,15,2020,16
5730,3001,4,16,2020,36
5731,6474,4,16,2020,36
5732,3000,4,17,2020,92
5733,6473,4,17,2020,92
5734,2999,4,18,2020,6
5735,6472,4,18,2020,6
5736,2998,4,19,2020,46
5737,6471,4,19,2020,46
5738,2997,4,20,2020,1
5739,6470,4,20,2020,1
5740,2996,4,21,2020,7
5741,6469,4,21,2020,7
5742,2995,4,22,2020,26
5743,6468,4,22,2020,26
5744,2994,4,23,2020,13
5745,6467,4,23,2020,13
5746,2993,4,24,2020,55
5747,6466,4,24,2020,55
5748,2992,4,25,2020,19
5749,6465,4,25,2020,19
5750,2991,4,26,2020,71
5751,6464,4,26,2020,71
5752,2990,4,27,2020,64
5753,6463,4,27,2020,64
5754,2989,5,3,2020,82
5755,6462,5,3,2020,82
5756,2988,5,4,2020,4
5757,6461,5,4,2020,4
5758,2987,5,5,2020,88
5759,6460,5,5,2020,88
5760,2986,5,6,2020,92
5761,6459,5,6,2020,92
5762,2985,5,7,2020,38
5763,6458,5,7,2020,38
5764,2984,5,8,2020,71
5765,6457,5,8,2020,71
5766,2983,5,9,2020,39
5767,6456,5,9,2020,39
5768,2982,5,10,2020,52
5769,6455,5,10,2020,52
5770,2981,5,11,2020,53
5771,6454,5,11,2020,53
5772,2980,5,12,2020,70
5773,6453,5,12,2020,70
5774,2979,5,13,2020,94
